Symbol,priceChange,priceChange%,priceAvg,variance,volatility,previousCloseChange,previousCloseChange%,openChange,openChange%,highChange,highChange%,lowChange,lowChange%,yearHighChange,yearHighChange%,yearLowChange,yearLowChange%,matchedYearHigh,matchedYearLow,bidAvg,bidVar,bidVolatility,bidChange,bidChange%,askAvg,askVar,askVolatility,askChange,askChange%,tradeSizeAvg,tradeSizeAvg$,bidSizeAvg,bidSizeAvg$,askSizeAvg,askSizeAvg$,maxTradeSize,maxAskSize,maxBidSize,maxTradeSize$,maxAskSize$,maxBidSize$,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Industrials,Information Technology,Materials,Real_Estate,Telecommunications_Services,Utilities,matchedDayHigh,matchedDayLow,sampleTo20DaysVolume,sampleToYearVolume,sharesOutstanding,maxTradeSizeToSharesOutstanding,dividendYieldAnnual,dividendRateAnnual
CSCO,-0.00999999999999801,-0.00029498525073740447,33.903700000000001,0.00044130999999997234,0.021007379655729849,-0.10000000000000142,-0.002942041776993275,0.060000000000002274,0.0017735737511085509,-0.3200000000000003,-0.009353990061385568,0.060000000000002274,0.0017735737511085509,-0.8599999999999994,-0.024748201438848906,4.77,0.16380494505494503,0,0,33.900999999999996,0.00045299999999995073,0.021283796653791605,-0.00999999999999801,-0.00029498525073740447,33.911099999999998,0.00044979000000001782,0.021208253110523219,-0.00999999999999801,-0.00029489826010020676,121.23,4110.1455510000005,294376.0,9979640.7759999987,161507.0,5476880.0276999995,1000.0,470000.0,590000.0,33903.699999999997,15938216.999999998,20001589.999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0007585862350419659,0.000608371102056498,4951780.0,0.00020194758248549005,3.41,1.16
C,-0.030000000000001137,-0.0004162042175360868,72.046099999999981,0.0012437899999999582,0.035267407049568558,-0.20000000000000284,-0.0027681660899654373,0.4200000000000017,0.005863465028619318,-0.10000000000000853,-0.001386001386001504,0.5499999999999972,0.007692307692307653,-4.090000000000003,-0.05371683740478071,19.049999999999997,0.35943396226415086,0,0,72.040400000000005,0.0012618399999999969,0.035522387307161618,-0.029999999999986926,-0.00041626196753138516,72.051099999999991,0.00124178999999991,0.035239040849601881,-0.030000000000001137,-0.0004162042175360868,118.88,8564.8403679999974,79142.0,5701421.3368000006,73504.0,5296044.0543999998,2355.0,307700.0,270000.0,169668.56549999997,22170123.469999999,19450908.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0008810065351446239,0.0006985701934648077,2644000.0,0.000890695915279879,1.77,1.28
CFG,0.060000000000002274,0.001616379310344889,37.185300000000005,0.0023189100000000455,0.048155062039208774,0.5,0.013631406761177753,0.8599999999999994,0.023678414096916282,-0.09000000000000341,-0.002414810839817639,0.8999999999999986,0.024807056229327412,-2.5700000000000003,-0.06465408805031447,7.09,0.23562645397141907,0,0,37.180099999999996,0.002212989999999988,0.04704242765844454,0.060000000000002274,0.001616379310344889,37.1905,0.0022107500000000473,0.047018613335572196,0.05999999999999517,0.001615943980608542,92.480000000000004,3438.8965440000006,64340.0,2392167.6339999996,81963.0,3048244.9515,300.0,212300.0,140000.0,11155.590000000002,7895543.1500000004,5205213.9999999991,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0020452362559703406,0.0019585361297818206,491990.0,0.0006097684912294965,1.96,0.72
CTXS,-0.009999999999990905,-0.00011882129277555733,84.244,0.0035259999999997984,0.059380131357212394,-0.06999999999999318,-0.0008311564948942434,0.6500000000000057,0.007784431137724619,-0.46999999999999886,-0.005554242495863848,0.6500000000000057,0.007784431137724619,-3.839999999999989,-0.04364132287759961,17.870000000000005,0.26961375980687996,0,0,84.177399999999992,0.015071240000000216,0.12276497871950379,0.010000000000005116,0.00011880717595348837,84.304100000000005,0.0062241899999998639,0.078893535856874003,0.04999999999999716,0.0005936832106387694,77.739999999999995,6549.1285599999992,11788.0,992283.19119999988,11126.0,937967.41660000011,100.0,30000.0,30000.0,8424.3999999999996,2529123.0,2525321.9999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00438749715693119,0.004477597326112963,150680.0,0.0006636580833554553,0.0,0.0
CME,0.060000000000002274,0.0004289390906491441,140.0111,0.0058237900000004863,0.076313760227107702,2.0600000000000023,0.0149405279953583,1.8700000000000045,0.01354385456652426,-0.25,-0.0017832941008631145,2.430000000000007,0.01767144207693991,-1.1299999999999955,-0.008010207698305774,28.75,0.25856641784333123,0,0,139.89109999999999,0.03356178999999955,0.1831987718299431,0.060000000000002274,0.000429031104755111,140.05920000000003,0.0087153599999996046,0.093356092463211013,-0.09000000000000341,-0.0006427194172677527,80.219999999999999,11231.690441999999,10077.0,1409682.6147,9643.0,1350590.8656000004,100.0,20000.0,24600.0,14001.110000000001,2801184.0000000005,3441321.0600000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0.006652607346064123,0.00589053820368691,339110.0,0.0002948895638583351,1.91,2.64
CMS,0.0,0.0,49.659099999999995,0.00033419000000000769,0.018280864312171012,0.3999999999999986,0.008118530545971149,0.240000000000002,0.004855351001416184,-0.17999999999999972,-0.0036108324974924717,0.3500000000000014,0.007096512570965155,-0.17999999999999972,-0.0036108324974924717,10.75,0.276207605344296,0,0,49.651099999999985,0.00041778999999998007,0.020439911937187499,0.0,0.0,49.667000000000002,0.00040500000000002464,0.02012461179749872,0.0,0.0,78.980000000000004,3922.0757179999996,19366.0,961543.20259999973,23109.0,1147754.703,200.0,60000.0,50000.0,9931.8199999999997,2980020.0,2482554.9999999991,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0038516288957022005,0.004312787978799737,282010.0,0.0007091947094074678,2.7,1.33
COH,0.0,0.0,39.899999999999999,0.0,0.0,-0.38000000000000256,-0.009433962264151007,39.9,0,39.9,0,39.9,0,-8.950000000000003,-0.1832139201637667,5.740000000000002,0.16803278688524598,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,284130.0,0.0,3.35,1.35
KO,0.0,0.0,46.774899999999995,0.00010899000000000256,0.010439827584783313,0.240000000000002,0.005156854318865535,0.3200000000000003,0.006887645286267763,-0.030000000000001137,-0.0006408886989959653,0.3200000000000003,0.006887645286267763,-0.19999999999999574,-0.004257130693912213,6.899999999999999,0.1730190571715145,0,0,46.773500000000006,0.00011475000000000696,0.010712142642814599,0.0,0.0,46.783500000000004,0.00011474999999997437,0.010712142642813078,0.0,0.0,82.5,3858.9292499999997,218749.0,10231656.351500001,133174.0,6230345.8290000008,651.0,550000.0,810000.0,30450.459899999998,25730925.000000004,37886535.000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0010415171458339882,0.0007236107069124031,4260670.0,0.0001527928706048579,3.2,1.48
CTSH,-0.04999999999999716,-0.000671501477303212,74.45389999999999,0.0016337900000000269,0.040420168233197974,0.14999999999999147,0.0020199299757607254,0.23999999999999488,0.00323580962653357,-0.10999999999999943,-0.0014761137949543671,0.5999999999999943,0.008128979813033387,-2.1000000000000085,-0.027447392497712827,23.059999999999995,0.449074975657254,0,0,74.442899999999995,0.0016845899999999325,0.041043757137961094,-0.04999999999999716,-0.0006715916722632257,74.460899999999995,0.0016861899999999256,0.04106324390498059,-0.060000000000002274,-0.0008056935678797136,87.719999999999999,6531.0961079999988,14891.0,1108529.2238999999,20046.0,1492643.2013999999,300.0,90000.0,42700.0,22336.169999999998,6701481.0,3178711.8299999996,0,0,0,0,0,0,1,0,0,0,0,1,0,0.002638220879118235,0.002196289492587523,589650.0,0.0005087763927753752,0.81,0.6
CL,-0.060000000000002274,-0.0008142217397204814,73.632000000000005,0.001174000000000068,0.034263683398024623,0.4200000000000017,0.005736921185630402,0.36999999999999034,0.005050505050504918,-0.18000000000000682,-0.0024386939439101315,0.4200000000000017,0.005736921185630402,-3.6400000000000006,-0.0471075449721755,10.199999999999996,0.1608071890272741,0,0,73.623200000000011,0.0010557600000000353,0.032492460663976118,-0.0799999999999983,-0.0010856289862939108,73.637900000000002,0.0010825900000000976,0.032902735448592985,-0.07000000000000739,-0.0009497964721846321,88.299999999999997,6501.7056000000002,20279.0,1493004.8728000002,26181.0,1927913.8599,300.0,80000.0,50000.0,22089.600000000002,5891032.0,3681160.0000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0022090678859320403,0.002434724968449218,878100.0,0.00034164673727365904,2.19,1.6
CMCSA,0.0,0.0,37.124499999999998,0.0018947499999999319,0.04352872614722296,0.25,0.006784260515603799,0.4299999999999997,0.011726206708481039,-0.11999999999999744,-0.003224073078989722,0.480000000000004,0.013107591480065647,-5.079999999999998,-0.12043622569938356,4.009999999999998,0.12118464792988812,0,0,37.120000000000005,0.0018319999999999188,0.042801869118064446,0.0,0.0,37.129999999999995,0.0018319999999999732,0.042801869118065078,0.0,0.0,111.22,4128.9868900000001,116226.0,4314309.1200000001,170250.0,6321382.4999999991,500.0,608100.0,329900.0,18562.25,22578752.999999996,12245888.000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0.00041567727477164845,0.0005664866170974747,4673770.0,0.00010698001827218712,1.72,0.63
CMA,0.35999999999999943,0.004693611473272482,76.94980000000001,0.011285960000000149,0.10623539899675695,2.1299999999999955,0.028426531429333983,2.5799999999999983,0.034640171858216946,-0.04999999999999716,-0.0006484243288807827,2.8500000000000085,0.038404527691685876,-3.1899999999999977,-0.03975077881619935,19.130000000000003,0.33022613499050585,0,0,76.937100000000001,0.01099658999999994,0.10486462701979128,0.36999999999999034,0.004825247782994135,76.979399999999998,0.0088776399999998725,0.094221229030404141,0.1799999999999926,0.0023410066328520304,84.959999999999994,6537.6550080000006,13016.0,1001413.2936,15260.0,1174705.6440000001,300.0,51600.0,40000.0,23084.940000000002,3972137.04,3077484.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.00537238344501559,0.0049990997383945685,173910.0,0.0017250301880282904,1.59,1.2
CAG,0.00999999999999801,0.0002875215641172516,34.817899999999995,0.00095859000000000124,0.030961104631456567,-0.00999999999999801,-0.0002873563218390233,-0.020000000000003126,-0.00057454754380934,-0.4299999999999997,-0.012208972174900617,0.04999999999999716,0.0014392630972941034,-6.890000000000001,-0.16530710172744723,2.6300000000000026,0.08177860696517422,0,0,34.813700000000004,0.00092130999999998509,0.0303530888049303,0.01999999999999602,0.0005752085130858791,34.8247,0.00097491000000000287,0.031223548805348871,0.01999999999999602,0.0005750431282345032,85.0,2959.5214999999994,51902.0,1806900.6574000001,41522.0,1445991.1934,300.0,100000.0,120000.0,10445.369999999999,3482470.0,4177644.0000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002930932405457603,0.0024276891369765046,408500.0,0.0007343941248470012,2.5,0.85
CXO,0.09000000000000341,0.0006326444538169789,142.45269999999999,0.0073037100000000379,0.085461745828177643,-0.8600000000000136,-0.006005167236924891,0.030000000000001137,0.00021079258010118845,-1.8600000000000136,-0.012897857291450062,0.9699999999999989,0.006860942141745642,-5.420000000000016,-0.036678622183122525,35.61999999999999,0.33373934226552976,0,0,142.26249999999999,0.046412749999998872,0.21543618544710375,0.19999999999998863,0.0014066676044449896,142.53499999999997,0.0098170000000005371,0.099080775128177798,-0.12999999999999545,-0.0009116409537166582,79.730000000000004,11357.753771,11267.0,1602871.5874999999,9770.0,1392566.9499999997,100.0,33300.0,20000.0,14245.269999999999,4746415.4999999991,2845250.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.006574119424201797,0.006162986370006439,148700.0,0.0006724949562878278,0.0,0.0
COP,-0.21999999999999886,-0.00416114999054282,52.709399999999995,0.01029763999999986,0.1014772880993568,-0.3400000000000034,-0.006416304963200668,0.01999999999999602,0.00038001140034193466,-0.30000000000000426,-0.0056657223796034795,0.12999999999999545,0.0024752475247523885,-1.5700000000000003,-0.02895610475839174,10.39,0.24585896829152865,0,0,52.705999999999996,0.010351999999999922,0.10174477873581485,-0.22999999999999687,-0.004350293171931093,52.717300000000002,0.010171709999999945,0.10085489576614486,-0.23000000000000398,-0.004349470499243646,96.640000000000001,5093.8364159999992,34321.0,1808922.6259999999,32662.0,1721852.4526,300.0,80000.0,80000.0,15812.819999999998,4217384.0,4216480.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0014884243586560564,0.001341296168992214,1195520.0,0.00025093683083511777,1.98,1.06
ED,-0.010000000000005116,-0.00011301989150096197,88.449499999999986,0.0010367499999999448,0.032198602454143022,1.2800000000000011,0.014680582635623364,1.0300000000000011,0.011779505946935054,-0.18999999999999773,-0.0021430182720505045,1.2600000000000051,0.014447884416924725,-0.18999999999999773,-0.0021430182720505045,19.709999999999994,0.28664921465968574,0,0,88.431500000000014,0.0013567499999999769,0.03683408747342571,0.09000000000000341,0.001018560434585824,88.459099999999992,0.0012381900000000045,0.035187924064940299,-0.020000000000010232,-0.00022603978300192394,51.340000000000003,4540.9973299999992,20993.0,1856442.4795000004,18946.0,1675946.1085999999,200.0,40500.0,30400.0,17689.899999999998,3582593.5499999998,2688317.6000000006,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0035692584924575605,0.003443218087692742,310070.0,0.0006450156416293096,3.15,2.76
STZ,-0.14000000000001478,-0.0006346615893740187,220.583,0.0080509999999997233,0.089727364833699003,1.7800000000000011,0.008140119815246724,1.4499999999999886,0.006621004566209994,-0.9300000000000068,-0.004200921492456441,1.5199999999999818,0.00694285844790564,-1.0500000000000114,-0.004740406320541812,76.44999999999999,0.5309027777777777,0,0,220.47789999999998,0.028538590000001331,0.16893368521405472,-0.040000000000020464,-0.0001814141230895753,220.66960000000003,0.021387840000000002,0.14624582045309878,-0.19999999999998863,-0.0009062075215223772,73.5,16212.8505,8893.0,1960709.9646999999,10448.0,2305555.9808000005,100.0,30000.0,20400.0,22058.299999999999,6620088.0000000009,4497749.1599999992,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00661604268832768,0.004949968279795105,195610.0,0.0005112213077041051,0.95,0.93
GLW,0.0,0.0,31.683099999999989,0.00023538999999998559,0.015342424840943024,-0.05999999999999872,-0.0018909549322407412,0.08000000000000185,0.00253244697689148,-0.08999999999999986,-0.002833753148614605,0.11000000000000298,0.0034854245880862797,-0.6599999999999966,-0.0204144757191462,8.370000000000001,0.35922746781115883,0,0,31.681499999999993,0.00020474999999998793,0.014309088021253764,-0.00999999999999801,-0.00031565656565650285,31.691499999999998,0.00020474999999999462,0.014309088021253996,-0.010000000000001563,-0.0003155569580309739,73.480000000000004,2328.0741879999991,149971.0,4751306.2364999987,91002.0,2883989.8829999999,300.0,180000.0,331700.0,9504.9299999999967,5704470.0,10508753.549999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0011684085728242287,0.0011744176419650047,869060.0,0.00034520056152624677,1.95,0.62
COST,-0.5100000000000193,-0.0029599535693558866,172.08269999999993,0.058623710000000377,0.2421233363391484,0.4299999999999784,0.002509337068160471,0.9899999999999807,0.005796252927400354,-1.2900000000000205,-0.007453200831985327,0.9899999999999807,0.005796252927400354,-11.390000000000015,-0.06217927721366969,22.289999999999992,0.14909698996655513,0,0,172.03660000000002,0.05455844,0.23357748179137475,-0.44999999999998863,-0.002612330198537029,172.11739999999998,0.060515239999999963,0.24599845527970285,-0.4300000000000068,-0.002495647127103928,92.920000000000002,15989.924483999994,17776.0,3058122.6016000002,12572.0,2163859.9527999996,1600.0,90000.0,170000.0,275332.31999999989,15490565.999999998,29246222.000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0032573917939107246,0.0029940177643335538,436990.0,0.003661411016270395,1.18,2.0
COTY,0.0799999999999983,0.004787552363853877,16.797399999999996,0.0015712400000000037,0.039638869812344595,0.4800000000000004,0.029429797670141047,0.48999999999999844,0.030061349693251437,-0.08999999999999986,-0.005331753554502361,0.5500000000000007,0.033866995073891674,-4.09,-0.19588122605363986,2.549999999999999,0.1790730337078651,0,0,16.792899999999996,0.0016005899999999894,0.04000737432024238,0.0799999999999983,0.004787552363853877,16.803699999999996,0.0015873100000000024,0.039841059222867084,0.08000000000000185,0.004784688995215422,106.44,1787.9152559999995,45723.0,767821.7666999998,54139.0,909735.51429999981,900.0,300000.0,150000.0,15117.659999999996,5041109.9999999991,2518934.9999999995,0,1,0,0,0,0,0,0,0,0,0,1,0,0.001453152421954834,0.0019026822027354007,748690.0,0.001202099667419092,2.98,0.5
CCI,-0.04999999999999716,-0.00044263456090649043,113.02390000000003,0.0078137900000000843,0.088395644689091349,-0.37000000000000455,-0.0032662429378531475,0.20999999999999375,0.0018633540372670252,-0.7900000000000063,-0.006948109058927056,0.9099999999999966,0.008124999999999969,-2.0600000000000023,-0.01791771766547797,33.53,0.4223985890652558,0,0,112.95840000000003,0.018321440000000286,0.13535671390810389,0.3100000000000023,0.0027531083481350115,113.11390000000003,0.02696579000000001,0.16421263654177168,-0.10999999999999943,-0.0009726766292333489,50.009999999999998,5652.3252390000007,11280.0,1274170.7520000003,8960.0,1013500.5440000002,100.0,27100.0,40000.0,11302.390000000003,3065386.6900000009,4518336.0000000009,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00198144156708612,0.0020874927004541893,406270.0,0.0002461417284072169,3.35,3.8
CSRA,0.0,0.0,28.3963,0.0018073099999999967,0.042512468759176955,-0.4400000000000013,-0.015267175572519128,-0.38000000000000256,-0.013212795549374219,-0.38000000000000256,-0.013212795549374219,0.03999999999999915,0.0014114326040931245,-5.290000000000003,-0.15711315711315718,0.7300000000000004,0.02640144665461123,0,0,28.388499999999986,0.0021707499999999995,0.046591308202281675,0.0,0.0,28.403700000000004,0.0018253099999999895,0.042723646848086244,0.0,0.0,82.680000000000007,2347.8060840000003,23378.0,663666.35299999965,28842.0,819219.51540000015,300.0,110000.0,50000.0,8518.8899999999994,3124407.0000000005,1419424.9999999993,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007667824074074074,0.007944713709723914,163780.0,0.0018317254854072536,1.38,0.4
CSX,0.030000000000001137,0.000601805416248769,49.892800000000008,0.0010461599999999753,0.032344396732664149,-0.19999999999999574,-0.003993610223642087,0.5800000000000054,0.011764705882353052,-0.0899999999999963,-0.0018010806483889595,1.0500000000000043,0.021503174278107808,-5.599999999999994,-0.10093727469358317,16.090000000000003,0.47617638354542774,0,0,49.887300000000003,0.0011517099999999499,0.033936853124589349,0.01999999999999602,0.0004012036108324177,49.898200000000003,0.0011567599999999735,0.034011174634228286,0.020000000000003126,0.000401123144805518,88.409999999999997,4411.0224480000006,40613.0,2026072.9149000002,60816.0,3034608.9312,300.0,340000.0,160100.0,14967.840000000002,16965388.0,7986956.7300000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0014659491403031552,0.0010233739252750672,893720.0,0.0003356756030971669,1.59,0.8
CMI,0.030000000000001137,0.00017730496453901383,169.23530000000002,0.0013049100000002065,0.03612353803270392,0.28000000000000114,0.0016572950577093883,0.4299999999999784,0.002547393364928782,-0.6100000000000136,-0.003591615638247843,1.0,0.005944243000653867,-12.560000000000002,-0.0690907090599043,36.06999999999999,0.27087714028236703,0,0,169.14350000000002,0.020402749999999314,0.14283819517201732,-0.030000000000001137,-0.0001772630583786406,169.31509999999997,0.010782989999999944,0.10384117680380911,-0.030000000000001137,-0.00017722117202269102,85.400000000000006,14452.694620000004,9792.0,1656253.1520000002,11323.0,1917154.8772999996,220.0,40000.0,23400.0,37231.766000000003,6772603.9999999991,3957957.9000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006343966286350593,0.006674450920902286,165970.0,0.0013255407603783816,2.57,4.32
CVS,-0.05999999999998806,-0.0008498583569403409,70.968799999999987,0.70764256000000003,0.84121493091837118,-0.44999999999998863,-0.006338920974785021,-0.6099999999999994,-0.008573436401967666,-3.4199999999999875,-0.04624121146565695,0.25,0.0035566936975387677,-14.179999999999993,-0.167374881964117,4.090000000000003,0.06155003762227244,0,0,70.9482,0.67669475999999973,0.82261458776270169,-0.0799999999999983,-0.0011331444759206557,70.994599999999991,0.75433484000000062,0.86852451894002425,-0.06999999999999318,-0.0009913609970258204,93.859999999999999,6661.1315679999989,23346.0,1656356.6772,26504.0,1881640.8783999998,538.0,70000.0,81000.0,38181.21439999999,4969621.9999999991,5746804.2000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009056660867225936,0.0014201977049568774,1012990.0,0.0005311009980355187,2.9,2.0
DHI,-0.030000000000001137,-0.0006368074718743609,47.097200000000001,0.0034101599999999694,0.05839657524204625,1.0799999999999983,0.02347826086956518,1.1400000000000006,0.02481497605572487,-0.20000000000000284,-0.004230118443316473,1.2299999999999969,0.02682660850599775,-0.21000000000000085,-0.0044406851342778785,19.93,0.7340699815837938,0,0,47.091999999999999,0.0034019999999999493,0.058326666285670306,-0.030000000000001137,-0.0006368074718743609,47.104599999999998,0.0033508399999999825,0.057886440553898133,-0.02999999999999403,-0.0006366723259761043,94.480000000000004,4449.7434560000002,39625.0,1866020.5,39501.0,1860678.8045999999,300.0,140000.0,128000.0,14129.16,6594644.0,6027776.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.002156696018398571,0.00234100063901785,374280.0,0.0008015389547932029,0.87,0.4
DHR,0.030000000000001137,0.0003216468317787192,93.283499999999961,0.0009427499999999522,0.030704234235687303,1.0600000000000023,0.011491760624457961,1.3599999999999994,0.014792255819012393,-0.04999999999999716,-0.0005356186395286252,1.4299999999999926,0.015565472950908812,-0.060000000000002274,-0.0006426735218509241,17.03,0.22328569555526423,0,0,93.266100000000009,0.0024117899999999293,0.049109978619420402,0.04000000000000625,0.00042895442359256033,93.294099999999986,0.0010181899999999861,0.031909089614089371,0.030000000000001137,0.00032161234991424887,104.5,9748.1257499999956,15924.0,1485169.3764000002,15382.0,1435049.8461999998,600.0,59900.0,40000.0,55970.099999999977,5588316.5899999989,3730644.0000000005,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0035576575429489272,0.0038979548978642564,695600.0,0.0008625646923519264,0.6,0.56
DRI,0.0,0.0,82.638600000000011,0.0014700400000000075,0.038341100662344155,-0.010000000000005116,-0.00012100677637953916,0.28000000000000114,0.0034001214329083323,-0.39000000000000057,-0.004697663213683457,0.4099999999999966,0.0049866212600340135,-12.590000000000003,-0.13222012182314644,12.289999999999992,0.1747227750924082,0,0,82.615899999999996,0.0020181900000000434,0.044924269610089863,-0.01999999999999602,-0.00024201355275890634,82.656400000000019,0.001785039999999999,0.042249733726971571,-0.009999999999990905,-0.0001209774981852275,62.859999999999999,5194.6623960000006,13833.0,1142825.7446999999,13590.0,1123300.4760000003,100.0,50000.0,50000.0,8263.8600000000006,4132820.0000000009,4130795.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004587544299067603,0.003917794866105652,123670.0,0.0008086035416835126,3.07,2.52
DVA,0.10999999999999943,0.002003642987249534,55.017299999999999,0.0097537100000000716,0.098760872819148735,0.00999999999999801,0.00018181818181814565,0.4399999999999977,0.00806303829943188,-0.28000000000000114,-0.005064206909025161,0.5499999999999972,0.01009915534337123,-15.149999999999999,-0.21593500570125426,2.5,0.04760997905160922,0,0,55.002899999999983,0.0095905899999999874,0.097931557732939115,0.09999999999999432,0.0018221574344022286,55.058,0.010624000000000107,0.10307278981380152,0.07000000000000028,0.0012745812090313234,87.75,4827.768075,13342.0,733848.6917999998,11599.0,638617.74199999997,200.0,30000.0,40000.0,11003.459999999999,1651740.0,2200115.9999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0034672584121023323,0.005534315277485207,189230.0,0.0010569148655075833,0.0,0.0
DE,0.1599999999999966,0.0012122130464428864,132.11960000000002,0.0023078399999996529,0.048039983347204156,-0.07999999999998408,-0.0006050064281931792,0.4800000000000182,0.0036454773296879946,-1.0199999999999818,-0.007659382743861094,0.960000000000008,0.007317630916990685,-4.539999999999992,-0.03321384153924934,41.400000000000006,0.45619834710743806,0,0,132.10200000000003,0.0030779999999999493,0.055479726026720327,0.12999999999999545,0.0009847738807665742,132.15480000000002,0.0037129600000000377,0.06093406272357061,0.18000000000000682,0.0013632232656771194,87.819999999999993,11602.743272000002,14296.0,1888530.1920000005,13606.0,1798098.2088000004,200.0,31800.0,55000.0,26423.920000000006,4202522.6400000006,7265610.0000000019,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004881915676608386,0.0037319030113168194,321300.0,0.0006224712107065049,1.83,2.4
DLPH,-0.009999999999990905,-0.0001045696957020904,95.64009999999999,0.00074899000000003008,0.027367681670174952,0.3299999999999983,0.0034631126036310028,0.7000000000000028,0.0073746312684366076,-0.3199999999999932,-0.00333541796956424,0.9300000000000068,0.009821522864082869,-8.469999999999999,-0.08137188971082715,35.120000000000005,0.5804958677685951,0,0,95.627899999999997,0.00079259000000002106,0.028152974976013122,0.0,0.0,95.697100000000006,0.010094590000000004,0.10047183684993524,-0.1700000000000017,-0.0017745302713987653,71.290000000000006,6818.1827290000001,13578.0,1298435.6262000001,11790.0,1128268.8090000001,100.0,50000.0,40000.0,9564.0099999999984,4784855.0,3825116.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004711774744252877,0.0038398126468745845,265840.0,0.00037616611495636473,1.21,1.16
DAL,0.10000000000000142,0.002062706270627092,48.59129999999999,0.0030113099999999936,0.054875404326528598,-0.3100000000000023,-0.006340764982614078,0.0,0.0,-0.240000000000002,-0.0049160180253994675,0.23999999999999488,0.004964832436905148,-7.170000000000002,-0.12860986547085204,4.769999999999996,0.10887925131248563,0,0,48.586199999999991,0.0031035600000000629,0.055709604198917649,0.09000000000000341,0.0018564356435644268,48.598900000000015,0.0030357899999999415,0.055098003593596213,0.07000000000000028,0.0014430014430014489,112.17,5450.486120999999,37961.0,1844380.7381999996,27928.0,1357270.0792000005,700.0,80000.0,195000.0,34013.909999999996,3887912.0000000014,9474308.9999999981,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0019119272591533283,0.0014223784241791904,712970.0,0.0009818084912408657,2.48,1.22
XRAY,0.030000000000001137,0.0004564820450395791,65.769899999999993,0.0020249900000000459,0.044999888888752226,0.1700000000000017,0.002592253735895116,0.37999999999999545,0.005813064096680365,-0.45999999999999375,-0.006947590998338526,0.4000000000000057,0.006120887528691748,-2.200000000000003,-0.032376747608535726,13.219999999999999,0.25166571482962113,0,0,65.743200000000002,0.0049137599999999684,0.070098216810415143,0.03999999999999204,0.0006088280060881589,65.802300000000002,0.0051577099999998996,0.071817198497295204,-0.030000000000001137,-0.0004560656734569951,94.480000000000004,6213.9401519999992,15272.0,1004030.1504,19655.0,1293344.2065000001,600.0,90000.0,40000.0,39461.939999999995,5922207.0,2629728.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004491136802365738,0.0057456270779095596,229680.0,0.002612330198537095,0.53,0.35
DVN,-0.00999999999999801,-0.0002518257365902294,39.709799999999994,0.00035395999999999263,0.018813824704190071,-0.7099999999999937,-0.01756990843850517,-0.29999999999999716,-0.007499999999999929,-0.8499999999999943,-0.02096177558569653,0.05000000000000426,0.0012610340479194014,-10.989999999999995,-0.21680804892483715,10.910000000000004,0.3789510246613409,0,0,39.704299999999996,0.00033651000000000606,0.018344208895452702,-0.01999999999999602,-0.0005035246727088626,39.71629999999999,0.00035730999999998125,0.01890264531752054,-0.01999999999999602,-0.000503397936068362,115.27,4577.3486459999995,44466.0,1765491.4037999997,44188.0,1754983.8643999996,400.0,100000.0,150000.0,15883.919999999998,3971629.9999999991,5955644.9999999991,0,0,1,0,0,0,0,0,0,0,0,0,0,0.002048043289811007,0.002405279721490852,525000.0,0.0007619047619047619,0.59,0.24
